时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,373.0,0.0743,0.33,0.311,0.148,0.211,59.0,58.0,59.0,58.0,56.0,61.0,63.0,60.0,63.0,63.0,61.0,59.0,58.0,59.0,60.0,59.0,55.0,56.0,57.0,56.0,54.0,55.0,56.0,55.0,54.0,53.0,54.0,53.0,,,55.0,56.0,54.0,54.0,,,62.0,60.0,57.0,57.0,56.0,57.0,55.0,55.0,59.0,60.0,58.0,59.0,57.0,58.0,56.0,56.0,57.0,59.0,57.0,58.0,56.0,58.0,55.0,56.0,57.0,59.0,57.0,59.0,55.0,57.0,53.0,55.0,56.0,58.0,56.0,57.0,55.0,57.0,54.0,56.0,54.0,55.0,53.0,55.0,54.0,56.0,53.0,55.0,55.0,57.0,54.0,56.0,53.0,55.0,52.0,54.0,54.0,55.0,54.0,55.0,52.0,54.0,51.0,52.0,53.0,53.0,53.0,54.0,51.0,52.0,50.0,52.0,52.0,51.0,52.0,53.0,49.0,50.0,49.0,50.0,50.0,49.0,49.0,51.0,48.0,48.0,47.0,48.0,50.0,48.0,49.0,50.0,45.0,46.0,47.0,48.0,49.0,45.0,47.0,47.0,42.0,43.0,44.0,45.0,49.0,43.0,45.0,45.0,40.0,42.0,41.0,42.0,44.0,40.0,41.0,41.0,,,,,,,,,57.47222222222222,56.5,52.6,45.28125
1.0,,373.0,0.0735,0.321,0.264,0.148,0.197,59.0,58.0,58.0,58.0,56.0,61.0,63.0,60.0,63.0,63.0,61.0,59.0,57.0,59.0,60.0,58.0,54.0,56.0,56.0,56.0,54.0,55.0,56.0,55.0,53.0,53.0,54.0,53.0,,,55.0,56.0,54.0,54.0,,,62.0,59.0,57.0,57.0,55.0,57.0,55.0,55.0,59.0,60.0,58.0,59.0,56.0,58.0,55.0,56.0,57.0,59.0,56.0,58.0,55.0,57.0,54.0,55.0,57.0,59.0,57.0,59.0,54.0,57.0,53.0,55.0,56.0,57.0,55.0,56.0,55.0,56.0,53.0,55.0,54.0,55.0,53.0,54.0,54.0,56.0,53.0,54.0,55.0,57.0,54.0,55.0,53.0,55.0,52.0,54.0,54.0,55.0,54.0,55.0,52.0,54.0,51.0,52.0,53.0,53.0,52.0,54.0,51.0,52.0,50.0,52.0,52.0,51.0,52.0,53.0,49.0,50.0,49.0,50.0,50.0,49.0,49.0,51.0,47.0,48.0,47.0,48.0,50.0,48.0,49.0,50.0,45.0,46.0,47.0,47.0,49.0,45.0,47.0,47.0,42.0,43.0,44.0,45.0,49.0,43.0,44.0,45.0,40.0,42.0,41.0,42.0,44.0,40.0,41.0,41.0,,,,,,,,,57.27777777777778,56.1,52.525,45.1875
2.0,,373.0,0.0749,0.27,0.252,0.139,0.218,59.0,58.0,58.0,58.0,56.0,60.0,63.0,59.0,62.0,63.0,60.0,59.0,57.0,59.0,60.0,58.0,54.0,56.0,56.0,56.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,,,55.0,56.0,54.0,53.0,,,61.0,59.0,56.0,57.0,55.0,57.0,54.0,54.0,59.0,60.0,58.0,59.0,56.0,58.0,55.0,56.0,57.0,59.0,56.0,57.0,55.0,57.0,54.0,55.0,57.0,59.0,57.0,58.0,54.0,56.0,53.0,54.0,55.0,57.0,55.0,56.0,55.0,56.0,53.0,55.0,53.0,55.0,52.0,54.0,54.0,56.0,53.0,54.0,54.0,56.0,54.0,55.0,53.0,55.0,52.0,54.0,53.0,55.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,54.0,51.0,51.0,50.0,51.0,51.0,50.0,51.0,52.0,49.0,50.0,49.0,50.0,49.0,49.0,49.0,51.0,47.0,48.0,47.0,48.0,50.0,47.0,49.0,50.0,44.0,46.0,47.0,47.0,49.0,45.0,47.0,47.0,41.0,43.0,44.0,45.0,49.0,43.0,44.0,45.0,40.0,42.0,41.0,42.0,43.0,40.0,41.0,41.0,,,,,,,,,56.97222222222222,55.875,52.175,45.0625
3.0,,372.0,0.0753,0.44,0.394,0.12,0.264,58.0,58.0,58.0,57.0,56.0,60.0,63.0,59.0,62.0,63.0,60.0,58.0,57.0,59.0,59.0,58.0,54.0,56.0,56.0,56.0,53.0,55.0,55.0,55.0,53.0,53.0,53.0,52.0,,,54.0,55.0,53.0,53.0,,,61.0,59.0,56.0,57.0,55.0,56.0,54.0,54.0,59.0,60.0,58.0,59.0,56.0,58.0,55.0,56.0,57.0,59.0,56.0,57.0,55.0,57.0,54.0,55.0,56.0,59.0,56.0,58.0,54.0,56.0,53.0,54.0,55.0,57.0,55.0,56.0,54.0,56.0,53.0,55.0,53.0,55.0,52.0,54.0,54.0,56.0,53.0,54.0,54.0,56.0,54.0,55.0,53.0,55.0,52.0,53.0,53.0,54.0,53.0,54.0,52.0,53.0,51.0,52.0,52.0,53.0,52.0,53.0,50.0,51.0,50.0,51.0,51.0,50.0,51.0,52.0,49.0,49.0,48.0,50.0,49.0,49.0,49.0,50.0,47.0,47.0,47.0,48.0,49.0,47.0,49.0,50.0,44.0,46.0,46.0,47.0,49.0,45.0,47.0,47.0,41.0,43.0,43.0,44.0,48.0,43.0,44.0,45.0,40.0,42.0,41.0,42.0,43.0,40.0,41.0,41.0,,,,,,,,,56.77777777777778,55.775,52.0,44.875
4.0,,373.0,0.0748,0.516,0.394,0.101,0.251,58.0,58.0,58.0,57.0,56.0,60.0,63.0,59.0,62.0,63.0,60.0,58.0,56.0,59.0,59.0,58.0,54.0,56.0,56.0,55.0,53.0,54.0,55.0,55.0,52.0,53.0,53.0,52.0,,,54.0,55.0,53.0,53.0,,,61.0,59.0,56.0,57.0,54.0,56.0,54.0,54.0,59.0,60.0,57.0,58.0,55.0,57.0,54.0,56.0,57.0,58.0,56.0,57.0,54.0,57.0,53.0,55.0,56.0,59.0,56.0,58.0,54.0,56.0,53.0,54.0,55.0,57.0,55.0,56.0,54.0,56.0,53.0,55.0,53.0,54.0,52.0,54.0,54.0,56.0,52.0,54.0,54.0,56.0,53.0,55.0,52.0,54.0,51.0,53.0,53.0,54.0,53.0,54.0,51.0,53.0,50.0,52.0,52.0,53.0,52.0,53.0,50.0,51.0,50.0,51.0,51.0,50.0,51.0,52.0,48.0,49.0,48.0,50.0,49.0,48.0,49.0,50.0,47.0,47.0,47.0,48.0,49.0,47.0,48.0,50.0,44.0,45.0,46.0,47.0,49.0,45.0,46.0,47.0,41.0,43.0,43.0,44.0,48.0,42.0,44.0,45.0,40.0,42.0,40.0,41.0,43.0,39.0,41.0,41.0,,,,,,,,,56.666666666666664,55.525,51.775,44.65625
5.0,,373.0,0.0798,0.593,0.501,0.092,0.204,58.0,57.0,58.0,57.0,56.0,60.0,62.0,59.0,62.0,63.0,60.0,58.0,56.0,59.0,59.0,58.0,54.0,55.0,56.0,55.0,53.0,54.0,55.0,55.0,52.0,53.0,53.0,52.0,,,54.0,55.0,53.0,53.0,,,61.0,59.0,56.0,57.0,54.0,56.0,54.0,54.0,59.0,60.0,57.0,58.0,55.0,57.0,54.0,55.0,56.0,58.0,56.0,57.0,54.0,57.0,53.0,55.0,56.0,58.0,56.0,58.0,54.0,56.0,52.0,54.0,55.0,57.0,55.0,56.0,54.0,56.0,52.0,55.0,53.0,54.0,52.0,54.0,53.0,55.0,52.0,54.0,54.0,56.0,53.0,55.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,54.0,51.0,53.0,50.0,51.0,52.0,52.0,52.0,53.0,50.0,50.0,49.0,50.0,50.0,49.0,51.0,52.0,48.0,49.0,48.0,49.0,48.0,47.0,48.0,50.0,47.0,47.0,46.0,47.0,49.0,47.0,48.0,50.0,44.0,45.0,46.0,47.0,48.0,44.0,46.0,46.0,41.0,43.0,43.0,44.0,48.0,42.0,44.0,44.0,40.0,41.0,40.0,41.0,44.0,38.0,41.0,41.0,,,,,,,,,56.583333333333336,55.4,51.4,44.4375
6.0,,373.0,0.0784,0.593,0.566,0.12,0.231,58.0,57.0,57.0,57.0,56.0,60.0,62.0,59.0,62.0,62.0,60.0,58.0,56.0,58.0,59.0,57.0,54.0,55.0,56.0,55.0,53.0,54.0,55.0,54.0,52.0,52.0,53.0,52.0,,,54.0,55.0,53.0,53.0,,,61.0,59.0,56.0,57.0,54.0,56.0,54.0,54.0,58.0,59.0,57.0,58.0,55.0,57.0,54.0,55.0,56.0,58.0,55.0,57.0,54.0,56.0,53.0,55.0,56.0,58.0,56.0,58.0,54.0,56.0,52.0,54.0,55.0,56.0,54.0,55.0,53.0,56.0,52.0,55.0,53.0,54.0,52.0,53.0,53.0,55.0,52.0,54.0,53.0,55.0,53.0,54.0,52.0,54.0,51.0,53.0,52.0,54.0,52.0,54.0,51.0,52.0,50.0,51.0,51.0,52.0,52.0,53.0,50.0,50.0,49.0,50.0,50.0,49.0,50.0,51.0,48.0,48.0,48.0,49.0,47.0,47.0,48.0,50.0,47.0,47.0,46.0,47.0,48.0,46.0,48.0,49.0,44.0,45.0,46.0,47.0,48.0,44.0,46.0,46.0,41.0,43.0,43.0,44.0,47.0,42.0,44.0,44.0,40.0,41.0,40.0,41.0,44.0,38.0,41.0,41.0,,,,,,,,,56.416666666666664,55.175,51.175,44.3125
7.0,,373.0,0.072,0.593,0.477,0.143,0.345,58.0,57.0,57.0,57.0,55.0,59.0,62.0,59.0,61.0,62.0,60.0,58.0,56.0,58.0,59.0,57.0,53.0,55.0,56.0,55.0,52.0,54.0,55.0,54.0,52.0,52.0,53.0,52.0,,,54.0,55.0,53.0,53.0,,,61.0,59.0,55.0,57.0,54.0,56.0,53.0,54.0,58.0,59.0,56.0,58.0,55.0,57.0,54.0,55.0,56.0,58.0,55.0,57.0,54.0,56.0,53.0,54.0,56.0,58.0,56.0,57.0,53.0,55.0,52.0,54.0,55.0,56.0,54.0,55.0,53.0,55.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,55.0,52.0,54.0,52.0,54.0,51.0,52.0,52.0,54.0,52.0,54.0,51.0,52.0,50.0,51.0,51.0,52.0,51.0,52.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,51.0,48.0,48.0,48.0,49.0,47.0,47.0,47.0,49.0,46.0,46.0,46.0,47.0,47.0,46.0,47.0,49.0,44.0,45.0,46.0,47.0,46.0,43.0,45.0,46.0,41.0,43.0,43.0,44.0,47.0,41.0,43.0,44.0,40.0,41.0,40.0,41.0,45.0,38.0,40.0,41.0,,,,,,,,,56.25,54.925,50.95,44.0
8.0,,373.0,0.0747,0.537,0.536,0.209,0.304,57.0,57.0,57.0,57.0,55.0,59.0,62.0,59.0,61.0,62.0,59.0,58.0,55.0,57.0,58.0,57.0,52.0,55.0,55.0,55.0,52.0,54.0,55.0,54.0,52.0,52.0,53.0,52.0,,,53.0,55.0,53.0,53.0,,,60.0,58.0,55.0,56.0,54.0,56.0,53.0,54.0,58.0,59.0,56.0,58.0,55.0,57.0,54.0,55.0,56.0,58.0,55.0,56.0,54.0,56.0,53.0,54.0,56.0,58.0,56.0,57.0,53.0,55.0,52.0,53.0,54.0,56.0,54.0,55.0,53.0,54.0,52.0,54.0,52.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,53.0,55.0,52.0,54.0,51.0,53.0,50.0,52.0,52.0,54.0,52.0,53.0,50.0,51.0,50.0,51.0,50.0,52.0,50.0,52.0,50.0,50.0,49.0,50.0,49.0,49.0,50.0,51.0,47.0,48.0,47.0,49.0,46.0,47.0,47.0,49.0,46.0,46.0,46.0,47.0,47.0,46.0,47.0,49.0,44.0,45.0,46.0,46.0,46.0,43.0,45.0,46.0,41.0,43.0,43.0,44.0,46.0,41.0,43.0,44.0,40.0,41.0,40.0,41.0,45.0,38.0,40.0,41.0,,,,,,,,,55.94444444444444,54.825,50.675,43.9375
9.0,,373.0,0.0926,0.504,0.459,0.162,0.278,57.0,57.0,57.0,57.0,54.0,59.0,62.0,58.0,61.0,61.0,59.0,58.0,55.0,57.0,58.0,57.0,52.0,55.0,55.0,55.0,52.0,53.0,55.0,54.0,52.0,52.0,53.0,52.0,,,53.0,55.0,52.0,52.0,,,60.0,58.0,54.0,56.0,54.0,56.0,53.0,53.0,57.0,59.0,56.0,57.0,55.0,57.0,54.0,55.0,55.0,57.0,54.0,56.0,54.0,56.0,53.0,54.0,55.0,58.0,55.0,57.0,53.0,55.0,51.0,53.0,54.0,56.0,53.0,55.0,52.0,54.0,52.0,54.0,52.0,53.0,51.0,53.0,52.0,54.0,51.0,53.0,52.0,55.0,52.0,53.0,51.0,53.0,50.0,52.0,51.0,53.0,51.0,53.0,50.0,51.0,49.0,50.0,50.0,52.0,50.0,52.0,49.0,49.0,49.0,50.0,48.0,49.0,49.0,50.0,47.0,48.0,47.0,49.0,46.0,47.0,47.0,49.0,46.0,46.0,46.0,47.0,46.0,45.0,47.0,48.0,44.0,45.0,46.0,46.0,46.0,43.0,45.0,46.0,41.0,43.0,43.0,44.0,46.0,41.0,43.0,44.0,40.0,41.0,40.0,41.0,46.0,38.0,40.0,41.0,,,,,,,,,55.75,54.525,50.325,43.875
