时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,615.0,0.0255,0.61,0.507,0.293,0.452,88.0,90.0,89.0,89.0,89.0,97.0,101.0,96.0,107.0,102.0,99.0,92.0,91.0,92.0,93.0,91.0,83.0,83.0,83.0,80.0,80.0,80.0,79.0,76.0,76.0,76.0,75.0,71.0,,,81.0,83.0,77.0,75.0,,,93.0,91.0,90.0,86.0,83.0,84.0,78.0,76.0,92.0,93.0,89.0,86.0,83.0,83.0,78.0,77.0,87.0,87.0,86.0,86.0,82.0,83.0,78.0,77.0,84.0,85.0,83.0,83.0,82.0,82.0,77.0,77.0,83.0,83.0,77.0,80.0,80.0,79.0,75.0,76.0,80.0,81.0,75.0,78.0,76.0,76.0,73.0,75.0,80.0,79.0,75.0,78.0,76.0,74.0,72.0,74.0,79.0,78.0,74.0,75.0,72.0,72.0,70.0,69.0,77.0,76.0,75.0,75.0,70.0,69.0,69.0,69.0,76.0,72.0,72.0,71.0,66.0,66.0,66.0,67.0,73.0,70.0,67.0,67.0,62.0,63.0,62.0,64.0,71.0,66.0,66.0,65.0,56.0,59.0,59.0,59.0,66.0,59.0,63.0,60.0,51.0,54.0,55.0,55.0,59.0,55.0,57.0,55.0,46.0,51.0,49.0,50.0,48.0,49.0,52.0,50.0,,,,,,,,,86.77777777777777,81.7,72.75,57.375
1.0,,614.0,0.0252,0.601,0.477,0.279,0.391,87.0,90.0,89.0,89.0,89.0,97.0,100.0,95.0,106.0,101.0,98.0,92.0,90.0,92.0,93.0,91.0,83.0,83.0,83.0,80.0,79.0,79.0,78.0,75.0,75.0,75.0,75.0,71.0,,,81.0,83.0,77.0,75.0,,,92.0,90.0,89.0,85.0,82.0,84.0,77.0,75.0,91.0,92.0,88.0,85.0,83.0,83.0,78.0,76.0,86.0,87.0,85.0,86.0,81.0,82.0,77.0,76.0,84.0,84.0,82.0,83.0,81.0,81.0,76.0,76.0,83.0,83.0,77.0,79.0,79.0,78.0,75.0,75.0,79.0,80.0,75.0,77.0,76.0,76.0,73.0,74.0,79.0,79.0,74.0,77.0,76.0,74.0,72.0,74.0,78.0,77.0,74.0,75.0,72.0,71.0,70.0,69.0,77.0,75.0,74.0,74.0,69.0,69.0,69.0,68.0,75.0,71.0,71.0,71.0,66.0,66.0,66.0,67.0,72.0,70.0,67.0,67.0,62.0,63.0,62.0,64.0,71.0,66.0,66.0,65.0,55.0,58.0,58.0,59.0,66.0,59.0,63.0,60.0,51.0,54.0,55.0,54.0,58.0,54.0,57.0,55.0,46.0,51.0,48.0,50.0,48.0,49.0,52.0,50.0,,,,,,,,,86.30555555555556,81.025,72.35,57.15625
2.0,,616.0,0.0255,0.618,0.903,0.274,0.492,87.0,89.0,88.0,88.0,89.0,97.0,100.0,95.0,106.0,101.0,98.0,91.0,90.0,91.0,92.0,90.0,82.0,82.0,82.0,79.0,78.0,79.0,78.0,75.0,75.0,75.0,75.0,71.0,,,80.0,82.0,76.0,75.0,,,91.0,90.0,88.0,84.0,81.0,84.0,77.0,75.0,91.0,92.0,88.0,85.0,82.0,83.0,77.0,76.0,86.0,87.0,85.0,85.0,81.0,82.0,76.0,76.0,84.0,84.0,82.0,83.0,81.0,81.0,76.0,76.0,82.0,82.0,77.0,79.0,78.0,77.0,74.0,75.0,78.0,80.0,75.0,77.0,76.0,76.0,73.0,74.0,79.0,79.0,74.0,77.0,76.0,74.0,72.0,73.0,77.0,77.0,74.0,75.0,72.0,71.0,70.0,68.0,76.0,75.0,73.0,74.0,69.0,68.0,68.0,68.0,75.0,71.0,71.0,71.0,66.0,66.0,65.0,66.0,72.0,69.0,67.0,67.0,62.0,62.0,62.0,63.0,70.0,65.0,65.0,64.0,55.0,57.0,58.0,58.0,65.0,59.0,63.0,59.0,50.0,54.0,55.0,54.0,58.0,54.0,57.0,54.0,46.0,51.0,48.0,50.0,47.0,49.0,51.0,50.0,,,,,,,,,85.80555555555556,80.75,72.1,56.71875
3.0,,616.0,0.0246,0.622,0.666,0.274,0.572,87.0,89.0,88.0,88.0,88.0,96.0,99.0,94.0,104.0,99.0,97.0,90.0,89.0,90.0,92.0,90.0,82.0,82.0,82.0,79.0,78.0,78.0,77.0,75.0,74.0,75.0,74.0,70.0,,,80.0,82.0,76.0,74.0,,,90.0,89.0,88.0,84.0,81.0,83.0,76.0,75.0,90.0,91.0,88.0,85.0,82.0,83.0,77.0,76.0,85.0,87.0,85.0,85.0,81.0,82.0,76.0,76.0,83.0,83.0,81.0,82.0,80.0,80.0,75.0,75.0,81.0,82.0,77.0,79.0,78.0,77.0,74.0,75.0,78.0,79.0,74.0,76.0,75.0,75.0,72.0,74.0,79.0,78.0,74.0,76.0,75.0,74.0,72.0,73.0,77.0,76.0,73.0,74.0,71.0,71.0,70.0,68.0,76.0,75.0,73.0,74.0,69.0,68.0,68.0,68.0,74.0,70.0,70.0,70.0,65.0,66.0,65.0,66.0,71.0,69.0,66.0,66.0,61.0,61.0,61.0,63.0,69.0,65.0,65.0,64.0,55.0,57.0,58.0,58.0,64.0,58.0,63.0,59.0,50.0,54.0,54.0,54.0,57.0,54.0,56.0,54.0,46.0,50.0,48.0,49.0,47.0,49.0,51.0,50.0,,,,,,,,,85.25,80.325,71.65,56.375
4.0,,616.0,0.025,0.801,0.672,0.237,0.572,86.0,88.0,87.0,87.0,87.0,95.0,98.0,94.0,104.0,99.0,97.0,90.0,89.0,90.0,91.0,89.0,81.0,82.0,81.0,79.0,78.0,78.0,77.0,75.0,74.0,75.0,74.0,70.0,,,79.0,81.0,75.0,74.0,,,90.0,89.0,88.0,84.0,80.0,82.0,76.0,75.0,90.0,91.0,87.0,84.0,81.0,82.0,77.0,75.0,85.0,86.0,84.0,84.0,80.0,81.0,76.0,75.0,82.0,83.0,81.0,82.0,80.0,80.0,75.0,75.0,81.0,81.0,76.0,78.0,78.0,77.0,73.0,74.0,78.0,79.0,74.0,76.0,75.0,75.0,72.0,74.0,79.0,78.0,74.0,76.0,75.0,73.0,71.0,73.0,76.0,76.0,73.0,74.0,71.0,71.0,69.0,68.0,75.0,74.0,73.0,73.0,68.0,67.0,67.0,67.0,73.0,70.0,70.0,70.0,65.0,65.0,65.0,66.0,71.0,68.0,66.0,66.0,61.0,61.0,61.0,63.0,69.0,64.0,65.0,63.0,54.0,57.0,58.0,58.0,64.0,58.0,62.0,59.0,50.0,53.0,54.0,53.0,56.0,54.0,56.0,54.0,46.0,50.0,48.0,49.0,47.0,49.0,51.0,49.0,,,,,,,,,84.86111111111111,79.85,71.3,56.125
5.0,,616.0,0.0248,0.975,0.702,0.27,0.545,85.0,87.0,86.0,86.0,87.0,95.0,98.0,93.0,103.0,98.0,95.0,89.0,88.0,89.0,90.0,88.0,80.0,81.0,81.0,79.0,78.0,78.0,77.0,74.0,74.0,74.0,73.0,70.0,,,79.0,81.0,75.0,74.0,,,89.0,88.0,87.0,83.0,80.0,82.0,76.0,74.0,89.0,90.0,86.0,84.0,81.0,82.0,77.0,75.0,85.0,85.0,83.0,84.0,80.0,81.0,76.0,75.0,82.0,83.0,81.0,81.0,80.0,80.0,75.0,75.0,80.0,81.0,76.0,78.0,78.0,77.0,73.0,74.0,77.0,79.0,73.0,76.0,75.0,75.0,72.0,73.0,78.0,77.0,73.0,76.0,75.0,73.0,71.0,73.0,76.0,76.0,72.0,73.0,71.0,70.0,69.0,68.0,75.0,74.0,73.0,73.0,68.0,67.0,67.0,67.0,73.0,69.0,70.0,69.0,64.0,64.0,65.0,66.0,70.0,67.0,66.0,66.0,60.0,60.0,61.0,62.0,68.0,63.0,65.0,63.0,54.0,57.0,57.0,57.0,64.0,58.0,61.0,59.0,50.0,53.0,54.0,53.0,56.0,54.0,55.0,53.0,45.0,50.0,48.0,49.0,46.0,48.0,50.0,49.0,,,,,,,,,84.22222222222223,79.6,70.975,55.6875
6.0,,616.0,0.0283,1.047,0.702,0.265,0.565,85.0,87.0,86.0,86.0,86.0,94.0,97.0,91.0,102.0,98.0,95.0,89.0,87.0,89.0,90.0,88.0,80.0,81.0,80.0,78.0,77.0,77.0,76.0,74.0,73.0,73.0,73.0,70.0,,,78.0,80.0,75.0,73.0,,,89.0,87.0,87.0,83.0,80.0,81.0,75.0,74.0,89.0,90.0,86.0,84.0,80.0,81.0,76.0,75.0,85.0,85.0,83.0,83.0,79.0,80.0,75.0,75.0,82.0,83.0,81.0,81.0,79.0,80.0,75.0,75.0,80.0,81.0,75.0,77.0,77.0,76.0,73.0,74.0,77.0,78.0,73.0,75.0,74.0,74.0,71.0,73.0,77.0,76.0,73.0,76.0,74.0,72.0,70.0,72.0,76.0,76.0,72.0,73.0,71.0,70.0,69.0,67.0,75.0,73.0,72.0,73.0,67.0,66.0,67.0,67.0,73.0,69.0,70.0,69.0,64.0,64.0,64.0,65.0,70.0,67.0,65.0,65.0,60.0,60.0,61.0,62.0,68.0,63.0,64.0,62.0,53.0,56.0,57.0,57.0,64.0,58.0,61.0,58.0,50.0,52.0,53.0,53.0,56.0,54.0,55.0,53.0,45.0,50.0,48.0,49.0,46.0,48.0,50.0,49.0,,,,,,,,,83.72222222222223,79.2,70.525,55.46875
7.0,,617.0,0.0425,0.945,0.684,0.246,0.639,84.0,86.0,86.0,86.0,86.0,94.0,97.0,91.0,102.0,97.0,94.0,88.0,87.0,88.0,89.0,87.0,79.0,81.0,80.0,78.0,77.0,77.0,76.0,74.0,73.0,73.0,73.0,69.0,,,78.0,80.0,75.0,73.0,,,88.0,87.0,86.0,82.0,80.0,81.0,75.0,74.0,88.0,89.0,85.0,83.0,80.0,80.0,75.0,74.0,84.0,84.0,82.0,82.0,78.0,79.0,75.0,75.0,81.0,82.0,80.0,81.0,79.0,79.0,74.0,74.0,79.0,80.0,75.0,77.0,77.0,76.0,73.0,74.0,77.0,77.0,73.0,75.0,74.0,74.0,71.0,73.0,77.0,76.0,72.0,75.0,74.0,71.0,70.0,71.0,76.0,75.0,72.0,73.0,70.0,69.0,68.0,67.0,73.0,71.0,71.0,72.0,67.0,66.0,67.0,67.0,73.0,67.0,69.0,69.0,63.0,63.0,63.0,65.0,69.0,66.0,65.0,64.0,59.0,59.0,60.0,61.0,67.0,63.0,64.0,62.0,53.0,56.0,57.0,57.0,62.0,57.0,61.0,57.0,49.0,52.0,53.0,53.0,55.0,53.0,55.0,53.0,45.0,49.0,48.0,49.0,46.0,47.0,50.0,49.0,,,,,,,,,83.36111111111111,78.65,69.95,55.03125
8.0,,617.0,0.0615,0.979,0.743,0.237,0.592,84.0,85.0,85.0,85.0,84.0,92.0,96.0,90.0,100.0,96.0,94.0,88.0,87.0,88.0,89.0,87.0,79.0,80.0,79.0,77.0,76.0,76.0,75.0,73.0,73.0,72.0,72.0,69.0,,,77.0,80.0,74.0,72.0,,,87.0,86.0,85.0,81.0,79.0,81.0,74.0,73.0,87.0,89.0,84.0,83.0,80.0,80.0,75.0,74.0,83.0,83.0,82.0,82.0,78.0,79.0,75.0,74.0,80.0,81.0,79.0,80.0,78.0,78.0,74.0,74.0,79.0,80.0,75.0,77.0,76.0,75.0,72.0,73.0,76.0,77.0,72.0,75.0,73.0,73.0,71.0,72.0,76.0,76.0,72.0,75.0,74.0,71.0,70.0,71.0,74.0,74.0,71.0,72.0,69.0,69.0,68.0,67.0,73.0,71.0,71.0,72.0,67.0,65.0,66.0,66.0,70.0,66.0,69.0,69.0,63.0,63.0,63.0,64.0,67.0,65.0,64.0,64.0,58.0,58.0,60.0,61.0,66.0,61.0,63.0,62.0,53.0,55.0,56.0,56.0,62.0,57.0,61.0,57.0,49.0,52.0,53.0,53.0,53.0,52.0,55.0,53.0,45.0,49.0,47.0,49.0,46.0,47.0,50.0,49.0,,,,,,,,,82.58333333333333,78.15,69.4,54.625
9.0,,617.0,0.0765,0.979,0.938,0.284,0.519,82.0,84.0,84.0,85.0,84.0,92.0,96.0,90.0,100.0,96.0,93.0,87.0,86.0,87.0,88.0,86.0,79.0,79.0,79.0,77.0,76.0,76.0,75.0,73.0,73.0,72.0,72.0,69.0,,,76.0,79.0,74.0,72.0,,,86.0,86.0,85.0,81.0,79.0,81.0,74.0,73.0,87.0,88.0,84.0,82.0,78.0,80.0,75.0,74.0,83.0,83.0,82.0,81.0,77.0,79.0,74.0,74.0,80.0,81.0,79.0,80.0,78.0,78.0,74.0,74.0,78.0,79.0,74.0,76.0,74.0,75.0,72.0,73.0,75.0,77.0,72.0,74.0,73.0,73.0,71.0,72.0,76.0,75.0,72.0,74.0,72.0,71.0,69.0,71.0,74.0,74.0,71.0,72.0,69.0,68.0,68.0,66.0,72.0,71.0,71.0,72.0,65.0,64.0,66.0,66.0,70.0,66.0,68.0,68.0,62.0,61.0,63.0,63.0,66.0,65.0,64.0,64.0,58.0,58.0,59.0,61.0,64.0,61.0,63.0,61.0,53.0,55.0,56.0,56.0,59.0,56.0,60.0,56.0,49.0,51.0,53.0,52.0,53.0,51.0,54.0,52.0,45.0,49.0,47.0,48.0,47.0,45.0,49.0,48.0,,,,,,,,,82.19444444444444,77.775,68.95,54.03125
