时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,446.0,0.0398,0.529,0.447,0.26,0.398,78.0,76.0,76.0,75.0,79.0,82.0,83.0,78.0,83.0,84.0,80.0,76.0,78.0,79.0,78.0,75.0,73.0,73.0,73.0,71.0,70.0,71.0,71.0,69.0,68.0,68.0,68.0,66.0,,,73.0,72.0,70.0,69.0,,,82.0,75.0,76.0,74.0,74.0,73.0,71.0,70.0,80.0,79.0,78.0,76.0,75.0,74.0,72.0,71.0,77.0,76.0,76.0,75.0,74.0,73.0,71.0,70.0,76.0,75.0,75.0,75.0,74.0,72.0,70.0,69.0,74.0,74.0,72.0,72.0,73.0,70.0,70.0,70.0,71.0,71.0,69.0,69.0,71.0,69.0,69.0,69.0,72.0,71.0,69.0,70.0,71.0,68.0,67.0,67.0,71.0,69.0,68.0,68.0,68.0,67.0,65.0,65.0,70.0,67.0,67.0,66.0,65.0,63.0,63.0,64.0,69.0,63.0,66.0,64.0,63.0,61.0,61.0,62.0,67.0,61.0,62.0,61.0,61.0,57.0,58.0,59.0,66.0,60.0,61.0,61.0,55.0,52.0,56.0,57.0,65.0,56.0,58.0,58.0,49.0,50.0,52.0,52.0,62.0,51.0,53.0,53.0,46.0,47.0,47.0,47.0,46.0,46.0,48.0,47.0,,,,,,,,,74.77777777777777,73.15,66.475,54.25
1.0,,446.0,0.0404,0.597,0.424,0.246,0.378,77.0,76.0,76.0,75.0,79.0,82.0,83.0,78.0,83.0,84.0,80.0,76.0,77.0,78.0,77.0,75.0,73.0,73.0,72.0,71.0,70.0,71.0,71.0,69.0,68.0,68.0,68.0,66.0,,,73.0,72.0,70.0,68.0,,,82.0,75.0,76.0,73.0,74.0,73.0,70.0,70.0,80.0,78.0,78.0,76.0,75.0,74.0,72.0,70.0,77.0,75.0,76.0,75.0,74.0,73.0,71.0,70.0,76.0,75.0,75.0,75.0,74.0,72.0,70.0,69.0,74.0,73.0,72.0,71.0,73.0,70.0,70.0,70.0,71.0,70.0,68.0,69.0,71.0,69.0,68.0,69.0,72.0,71.0,69.0,70.0,70.0,68.0,66.0,67.0,71.0,69.0,68.0,68.0,67.0,66.0,65.0,64.0,69.0,66.0,66.0,66.0,65.0,63.0,63.0,64.0,68.0,62.0,65.0,64.0,63.0,60.0,60.0,61.0,66.0,61.0,62.0,61.0,61.0,57.0,58.0,59.0,66.0,59.0,60.0,60.0,55.0,52.0,55.0,56.0,65.0,56.0,58.0,58.0,49.0,49.0,51.0,52.0,61.0,51.0,53.0,53.0,46.0,47.0,47.0,47.0,46.0,46.0,48.0,47.0,,,,,,,,,74.58333333333333,72.95,66.075,54.0
2.0,,446.0,0.0398,0.597,0.329,0.288,0.371,77.0,75.0,75.0,74.0,78.0,81.0,82.0,77.0,82.0,83.0,80.0,76.0,77.0,78.0,77.0,75.0,73.0,73.0,72.0,71.0,70.0,70.0,70.0,68.0,68.0,68.0,68.0,66.0,,,73.0,72.0,69.0,68.0,,,81.0,75.0,75.0,73.0,74.0,73.0,70.0,69.0,79.0,77.0,77.0,75.0,75.0,74.0,72.0,70.0,76.0,75.0,75.0,74.0,73.0,72.0,71.0,70.0,75.0,74.0,75.0,74.0,73.0,71.0,69.0,69.0,74.0,73.0,72.0,71.0,73.0,70.0,69.0,69.0,70.0,70.0,68.0,69.0,71.0,69.0,68.0,68.0,72.0,70.0,68.0,69.0,70.0,68.0,66.0,67.0,70.0,68.0,67.0,67.0,67.0,66.0,64.0,64.0,69.0,66.0,66.0,66.0,65.0,63.0,63.0,63.0,68.0,61.0,64.0,63.0,63.0,60.0,60.0,61.0,66.0,60.0,61.0,61.0,60.0,57.0,57.0,59.0,65.0,58.0,59.0,60.0,55.0,52.0,55.0,56.0,64.0,55.0,57.0,57.0,48.0,49.0,51.0,52.0,61.0,51.0,52.0,53.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0,47.0,,,,,,,,,74.16666666666667,72.475,65.7,53.65625
3.0,,447.0,0.0413,0.533,0.394,0.241,0.405,77.0,75.0,74.0,74.0,78.0,81.0,82.0,77.0,82.0,83.0,79.0,75.0,77.0,78.0,76.0,74.0,72.0,72.0,72.0,71.0,70.0,70.0,70.0,68.0,67.0,67.0,68.0,66.0,,,72.0,71.0,69.0,68.0,,,81.0,74.0,75.0,73.0,73.0,73.0,70.0,69.0,79.0,77.0,77.0,75.0,74.0,73.0,71.0,70.0,76.0,75.0,75.0,74.0,73.0,72.0,70.0,70.0,75.0,74.0,74.0,74.0,73.0,71.0,69.0,69.0,73.0,73.0,71.0,71.0,72.0,69.0,69.0,69.0,70.0,70.0,68.0,68.0,70.0,69.0,68.0,68.0,72.0,70.0,68.0,69.0,70.0,67.0,66.0,66.0,70.0,68.0,67.0,67.0,67.0,66.0,64.0,64.0,69.0,65.0,66.0,65.0,64.0,62.0,62.0,63.0,68.0,61.0,64.0,63.0,62.0,59.0,59.0,61.0,66.0,60.0,61.0,60.0,60.0,57.0,57.0,59.0,65.0,58.0,59.0,60.0,54.0,51.0,55.0,56.0,64.0,55.0,57.0,57.0,48.0,49.0,51.0,51.0,61.0,52.0,52.0,53.0,46.0,47.0,47.0,47.0,46.0,47.0,47.0,46.0,,,,,,,,,73.83333333333333,72.2,65.4,53.5625
4.0,,447.0,0.0413,0.516,0.483,0.195,0.278,77.0,75.0,74.0,74.0,77.0,80.0,82.0,76.0,82.0,83.0,79.0,75.0,76.0,78.0,76.0,74.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,68.0,67.0,67.0,68.0,66.0,,,72.0,71.0,69.0,67.0,,,81.0,74.0,75.0,72.0,73.0,72.0,70.0,69.0,79.0,77.0,76.0,74.0,73.0,73.0,71.0,70.0,76.0,74.0,74.0,74.0,73.0,72.0,70.0,70.0,75.0,74.0,74.0,74.0,73.0,71.0,69.0,68.0,72.0,72.0,71.0,71.0,72.0,69.0,69.0,69.0,70.0,70.0,67.0,68.0,70.0,68.0,68.0,68.0,71.0,69.0,68.0,69.0,70.0,67.0,66.0,66.0,70.0,68.0,66.0,67.0,66.0,65.0,64.0,64.0,69.0,65.0,66.0,65.0,64.0,62.0,62.0,63.0,67.0,61.0,64.0,63.0,61.0,59.0,59.0,61.0,65.0,59.0,60.0,60.0,59.0,56.0,57.0,58.0,65.0,57.0,59.0,59.0,53.0,51.0,55.0,56.0,64.0,54.0,56.0,57.0,48.0,49.0,51.0,51.0,61.0,52.0,52.0,53.0,45.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0,,,,,,,,,73.63888888888889,71.95,65.125,53.21875
5.0,,447.0,0.0418,0.593,0.672,0.223,0.278,76.0,74.0,74.0,73.0,77.0,79.0,82.0,76.0,81.0,82.0,78.0,75.0,76.0,77.0,76.0,73.0,72.0,72.0,72.0,70.0,70.0,70.0,70.0,68.0,67.0,67.0,67.0,65.0,,,72.0,71.0,69.0,67.0,,,81.0,74.0,75.0,72.0,73.0,72.0,70.0,69.0,79.0,77.0,76.0,74.0,73.0,73.0,71.0,70.0,76.0,74.0,74.0,74.0,73.0,72.0,70.0,69.0,74.0,73.0,74.0,73.0,72.0,70.0,69.0,68.0,72.0,72.0,71.0,70.0,72.0,69.0,68.0,68.0,69.0,69.0,67.0,68.0,69.0,68.0,67.0,67.0,70.0,69.0,68.0,69.0,69.0,67.0,66.0,66.0,69.0,67.0,66.0,67.0,66.0,65.0,64.0,63.0,68.0,64.0,65.0,65.0,64.0,62.0,62.0,63.0,67.0,61.0,64.0,63.0,61.0,59.0,59.0,60.0,64.0,58.0,60.0,60.0,59.0,55.0,56.0,57.0,62.0,57.0,59.0,59.0,53.0,51.0,54.0,55.0,62.0,54.0,56.0,57.0,48.0,48.0,51.0,51.0,60.0,50.0,51.0,52.0,45.0,46.0,46.0,47.0,46.0,47.0,47.0,46.0,,,,,,,,,73.33333333333333,71.675,64.775,52.71875
6.0,,447.0,0.042,0.712,0.678,0.265,0.251,76.0,74.0,74.0,73.0,77.0,79.0,81.0,76.0,81.0,81.0,77.0,74.0,76.0,77.0,76.0,73.0,72.0,72.0,71.0,70.0,69.0,70.0,70.0,68.0,67.0,66.0,67.0,65.0,,,71.0,70.0,68.0,67.0,,,80.0,74.0,74.0,72.0,73.0,72.0,69.0,68.0,78.0,76.0,76.0,74.0,73.0,72.0,70.0,70.0,75.0,74.0,74.0,73.0,72.0,71.0,70.0,69.0,74.0,73.0,74.0,73.0,72.0,70.0,68.0,68.0,72.0,71.0,70.0,70.0,72.0,69.0,68.0,68.0,69.0,69.0,67.0,67.0,69.0,68.0,67.0,67.0,70.0,69.0,67.0,68.0,68.0,67.0,65.0,66.0,69.0,67.0,66.0,66.0,66.0,65.0,63.0,63.0,66.0,64.0,65.0,65.0,64.0,62.0,62.0,62.0,66.0,60.0,63.0,62.0,60.0,58.0,59.0,60.0,64.0,58.0,60.0,60.0,59.0,55.0,56.0,57.0,62.0,56.0,59.0,58.0,53.0,50.0,54.0,55.0,62.0,53.0,56.0,56.0,47.0,48.0,50.0,50.0,58.0,49.0,51.0,52.0,45.0,46.0,46.0,46.0,47.0,45.0,47.0,46.0,,,,,,,,,73.0,71.325,64.4,52.3125
7.0,,447.0,0.0424,0.669,0.654,0.204,0.284,76.0,74.0,73.0,72.0,76.0,79.0,81.0,76.0,81.0,81.0,77.0,74.0,76.0,77.0,75.0,73.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,68.0,67.0,66.0,67.0,65.0,,,71.0,70.0,68.0,66.0,,,80.0,73.0,74.0,71.0,72.0,71.0,69.0,68.0,77.0,76.0,76.0,74.0,73.0,72.0,70.0,69.0,75.0,74.0,74.0,73.0,72.0,71.0,69.0,69.0,73.0,73.0,73.0,73.0,72.0,70.0,68.0,68.0,72.0,71.0,70.0,70.0,71.0,68.0,68.0,68.0,69.0,69.0,66.0,67.0,69.0,68.0,67.0,67.0,70.0,69.0,67.0,68.0,68.0,67.0,65.0,65.0,67.0,67.0,65.0,66.0,66.0,65.0,63.0,63.0,66.0,64.0,65.0,64.0,63.0,61.0,61.0,62.0,64.0,60.0,63.0,62.0,60.0,58.0,58.0,60.0,63.0,58.0,60.0,59.0,58.0,55.0,55.0,57.0,62.0,56.0,59.0,58.0,53.0,50.0,54.0,54.0,59.0,52.0,55.0,56.0,47.0,48.0,50.0,50.0,58.0,49.0,51.0,52.0,45.0,46.0,46.0,46.0,48.0,44.0,47.0,46.0,,,,,,,,,72.66666666666667,71.075,64.075,52.0625
8.0,,447.0,0.0422,0.669,0.619,0.204,0.271,76.0,74.0,73.0,72.0,76.0,79.0,81.0,75.0,80.0,81.0,77.0,73.0,75.0,76.0,75.0,73.0,71.0,71.0,71.0,69.0,69.0,69.0,69.0,67.0,66.0,66.0,66.0,65.0,,,71.0,70.0,68.0,66.0,,,79.0,73.0,74.0,71.0,72.0,71.0,69.0,68.0,77.0,76.0,75.0,73.0,72.0,72.0,70.0,69.0,74.0,73.0,73.0,72.0,71.0,71.0,69.0,68.0,73.0,73.0,73.0,73.0,71.0,70.0,68.0,67.0,71.0,71.0,70.0,69.0,70.0,68.0,67.0,67.0,68.0,68.0,66.0,67.0,69.0,68.0,67.0,66.0,69.0,68.0,67.0,67.0,68.0,66.0,65.0,65.0,67.0,67.0,65.0,65.0,65.0,64.0,63.0,62.0,65.0,64.0,64.0,63.0,62.0,61.0,61.0,62.0,64.0,60.0,63.0,61.0,59.0,57.0,58.0,59.0,61.0,58.0,59.0,59.0,58.0,55.0,55.0,57.0,60.0,55.0,58.0,58.0,52.0,50.0,53.0,54.0,59.0,52.0,55.0,56.0,47.0,48.0,50.0,50.0,58.0,49.0,51.0,52.0,44.0,46.0,46.0,46.0,48.0,44.0,46.0,45.0,,,,,,,,,72.41666666666667,70.625,63.575,51.78125
9.0,,447.0,0.0422,0.635,0.678,0.209,0.298,75.0,73.0,73.0,72.0,75.0,78.0,80.0,75.0,79.0,81.0,77.0,73.0,75.0,76.0,75.0,72.0,71.0,71.0,70.0,69.0,68.0,69.0,69.0,67.0,66.0,66.0,66.0,64.0,,,70.0,69.0,68.0,66.0,,,79.0,72.0,73.0,71.0,72.0,71.0,68.0,67.0,77.0,76.0,75.0,73.0,72.0,72.0,70.0,69.0,73.0,73.0,73.0,72.0,71.0,71.0,69.0,68.0,72.0,72.0,73.0,72.0,70.0,69.0,68.0,67.0,70.0,71.0,70.0,69.0,70.0,68.0,67.0,67.0,67.0,68.0,66.0,66.0,68.0,67.0,66.0,66.0,68.0,68.0,66.0,67.0,68.0,66.0,65.0,65.0,66.0,66.0,65.0,65.0,64.0,64.0,63.0,62.0,65.0,64.0,64.0,63.0,62.0,60.0,61.0,61.0,63.0,59.0,62.0,61.0,59.0,57.0,58.0,59.0,61.0,57.0,59.0,59.0,56.0,54.0,55.0,56.0,59.0,55.0,58.0,58.0,52.0,50.0,53.0,54.0,57.0,52.0,55.0,55.0,47.0,48.0,50.0,50.0,56.0,49.0,50.0,51.0,44.0,45.0,45.0,45.0,48.0,44.0,46.0,45.0,,,,,,,,,72.02777777777777,70.35,63.225,51.3125
