时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,455.0,0.0315,0.372,0.791,-0.025,0.298,78.0,78.0,78.0,76.0,79.0,84.0,83.0,79.0,86.0,86.0,81.0,77.0,78.0,79.0,77.0,75.0,72.0,72.0,73.0,70.0,70.0,71.0,70.0,69.0,67.0,66.0,66.0,64.0,,,72.0,71.0,68.0,66.0,,,80.0,76.0,76.0,72.0,74.0,73.0,69.0,68.0,80.0,78.0,76.0,75.0,74.0,73.0,70.0,69.0,78.0,76.0,76.0,75.0,73.0,73.0,70.0,69.0,74.0,74.0,74.0,74.0,74.0,73.0,70.0,69.0,74.0,73.0,71.0,71.0,72.0,71.0,68.0,69.0,72.0,72.0,69.0,70.0,71.0,71.0,68.0,68.0,72.0,72.0,68.0,70.0,70.0,70.0,67.0,67.0,72.0,72.0,69.0,69.0,68.0,69.0,66.0,65.0,70.0,69.0,68.0,68.0,68.0,67.0,65.0,66.0,69.0,67.0,67.0,66.0,65.0,66.0,64.0,65.0,69.0,66.0,64.0,64.0,63.0,65.0,62.0,64.0,70.0,66.0,64.0,64.0,59.0,60.0,59.0,62.0,68.0,64.0,62.0,62.0,57.0,58.0,56.0,59.0,66.0,61.0,60.0,58.0,54.0,55.0,52.0,54.0,59.0,55.0,58.0,56.0,,,,,,,,,74.58333333333333,72.575,67.925,60.375
1.0,,453.0,0.0315,0.372,0.72,-0.02,0.358,78.0,78.0,77.0,76.0,79.0,84.0,83.0,79.0,86.0,86.0,81.0,77.0,78.0,79.0,77.0,75.0,72.0,72.0,73.0,69.0,70.0,70.0,70.0,69.0,67.0,66.0,66.0,64.0,,,72.0,71.0,68.0,66.0,,,80.0,75.0,75.0,72.0,74.0,73.0,69.0,68.0,80.0,78.0,76.0,74.0,73.0,73.0,70.0,69.0,77.0,76.0,75.0,74.0,73.0,73.0,70.0,69.0,74.0,74.0,73.0,73.0,73.0,72.0,70.0,69.0,74.0,73.0,71.0,71.0,72.0,71.0,68.0,69.0,72.0,72.0,69.0,70.0,71.0,71.0,68.0,68.0,72.0,71.0,68.0,70.0,70.0,70.0,66.0,67.0,72.0,71.0,69.0,69.0,68.0,69.0,66.0,65.0,70.0,69.0,67.0,67.0,67.0,67.0,65.0,65.0,69.0,67.0,66.0,66.0,65.0,66.0,63.0,64.0,69.0,66.0,64.0,64.0,63.0,65.0,62.0,64.0,69.0,66.0,63.0,63.0,59.0,60.0,59.0,62.0,68.0,64.0,62.0,62.0,57.0,58.0,56.0,59.0,66.0,61.0,60.0,58.0,54.0,55.0,52.0,54.0,59.0,55.0,58.0,56.0,,,,,,,,,74.44444444444444,72.35,67.675,60.28125
2.0,,453.0,0.0316,0.495,0.725,-0.025,0.405,77.0,77.0,77.0,76.0,79.0,84.0,83.0,79.0,86.0,85.0,80.0,76.0,77.0,78.0,77.0,75.0,71.0,72.0,73.0,69.0,70.0,70.0,70.0,68.0,66.0,66.0,65.0,64.0,,,72.0,71.0,68.0,66.0,,,80.0,75.0,75.0,72.0,73.0,72.0,69.0,68.0,80.0,78.0,76.0,74.0,73.0,73.0,70.0,69.0,77.0,76.0,75.0,74.0,73.0,72.0,69.0,68.0,74.0,73.0,73.0,73.0,73.0,72.0,69.0,69.0,74.0,73.0,71.0,71.0,72.0,70.0,68.0,68.0,72.0,72.0,69.0,69.0,71.0,71.0,68.0,68.0,72.0,71.0,68.0,70.0,70.0,69.0,66.0,67.0,72.0,71.0,68.0,68.0,68.0,69.0,65.0,65.0,70.0,68.0,67.0,67.0,67.0,67.0,65.0,65.0,69.0,67.0,66.0,66.0,64.0,65.0,63.0,64.0,69.0,66.0,64.0,64.0,63.0,64.0,62.0,63.0,69.0,66.0,63.0,63.0,59.0,60.0,59.0,61.0,67.0,63.0,62.0,61.0,57.0,58.0,56.0,59.0,65.0,61.0,60.0,58.0,54.0,55.0,52.0,54.0,59.0,55.0,58.0,56.0,,,,,,,,,74.13888888888889,72.1,67.5,60.0625
3.0,,453.0,0.0311,0.656,0.773,-0.02,0.378,77.0,77.0,77.0,75.0,78.0,83.0,82.0,78.0,86.0,85.0,80.0,76.0,77.0,78.0,77.0,75.0,71.0,72.0,72.0,69.0,69.0,70.0,69.0,68.0,66.0,66.0,65.0,64.0,,,71.0,70.0,68.0,66.0,,,79.0,75.0,75.0,72.0,73.0,72.0,69.0,68.0,79.0,77.0,76.0,74.0,73.0,72.0,69.0,69.0,77.0,75.0,75.0,74.0,72.0,72.0,69.0,68.0,74.0,73.0,73.0,73.0,73.0,72.0,69.0,68.0,73.0,72.0,70.0,71.0,72.0,70.0,68.0,68.0,72.0,71.0,69.0,69.0,71.0,70.0,67.0,68.0,72.0,71.0,68.0,70.0,70.0,69.0,66.0,66.0,71.0,71.0,68.0,68.0,68.0,69.0,65.0,65.0,70.0,68.0,67.0,67.0,67.0,67.0,65.0,65.0,69.0,66.0,66.0,66.0,64.0,65.0,63.0,64.0,68.0,66.0,64.0,63.0,63.0,64.0,62.0,63.0,68.0,65.0,63.0,63.0,59.0,60.0,59.0,61.0,67.0,63.0,62.0,61.0,57.0,57.0,56.0,58.0,64.0,61.0,60.0,58.0,54.0,55.0,52.0,54.0,58.0,54.0,57.0,56.0,,,,,,,,,73.83333333333333,71.825,67.325,59.8125
4.0,,453.0,0.031,0.754,0.779,-0.02,0.378,77.0,77.0,76.0,75.0,78.0,83.0,82.0,78.0,85.0,84.0,80.0,76.0,77.0,78.0,76.0,75.0,71.0,72.0,72.0,69.0,69.0,70.0,69.0,68.0,66.0,66.0,65.0,64.0,,,71.0,70.0,68.0,66.0,,,79.0,75.0,75.0,71.0,73.0,72.0,69.0,67.0,79.0,77.0,76.0,74.0,73.0,72.0,69.0,68.0,76.0,75.0,75.0,74.0,72.0,72.0,69.0,68.0,73.0,73.0,73.0,73.0,73.0,72.0,69.0,68.0,73.0,72.0,70.0,71.0,71.0,70.0,68.0,68.0,72.0,71.0,68.0,69.0,71.0,70.0,67.0,68.0,71.0,71.0,68.0,69.0,69.0,69.0,66.0,66.0,71.0,71.0,68.0,68.0,67.0,68.0,65.0,64.0,69.0,68.0,67.0,67.0,67.0,66.0,65.0,65.0,69.0,66.0,66.0,65.0,64.0,65.0,62.0,64.0,67.0,65.0,63.0,63.0,62.0,64.0,61.0,63.0,66.0,65.0,63.0,63.0,59.0,60.0,59.0,61.0,66.0,63.0,62.0,61.0,57.0,57.0,56.0,58.0,64.0,60.0,60.0,58.0,54.0,55.0,52.0,54.0,58.0,53.0,57.0,56.0,,,,,,,,,73.69444444444444,71.675,67.0,59.59375
5.0,,453.0,0.0307,0.745,0.885,-0.025,0.365,77.0,77.0,76.0,75.0,78.0,83.0,82.0,78.0,85.0,84.0,79.0,75.0,77.0,77.0,76.0,75.0,71.0,71.0,72.0,69.0,69.0,70.0,69.0,68.0,66.0,66.0,65.0,64.0,,,71.0,70.0,67.0,65.0,,,79.0,74.0,74.0,71.0,73.0,72.0,68.0,67.0,79.0,77.0,75.0,73.0,72.0,72.0,69.0,68.0,76.0,75.0,74.0,73.0,72.0,72.0,69.0,68.0,73.0,73.0,73.0,73.0,73.0,72.0,69.0,68.0,73.0,72.0,70.0,70.0,71.0,70.0,68.0,68.0,71.0,71.0,68.0,69.0,70.0,70.0,67.0,67.0,70.0,71.0,67.0,69.0,69.0,69.0,66.0,66.0,71.0,70.0,68.0,68.0,67.0,68.0,65.0,64.0,69.0,68.0,67.0,67.0,67.0,66.0,64.0,65.0,67.0,66.0,66.0,65.0,64.0,65.0,62.0,64.0,67.0,65.0,63.0,63.0,62.0,64.0,61.0,63.0,66.0,64.0,63.0,63.0,58.0,60.0,59.0,61.0,66.0,63.0,62.0,61.0,57.0,57.0,56.0,58.0,63.0,60.0,59.0,58.0,54.0,55.0,52.0,54.0,58.0,53.0,57.0,56.0,,,,,,,,,73.47222222222223,71.475,66.8,59.46875
6.0,,453.0,0.0312,0.771,0.785,-0.025,0.345,76.0,76.0,76.0,74.0,77.0,82.0,82.0,78.0,85.0,84.0,79.0,75.0,77.0,77.0,76.0,74.0,71.0,71.0,71.0,68.0,69.0,70.0,69.0,68.0,66.0,66.0,65.0,63.0,,,70.0,69.0,67.0,65.0,,,78.0,74.0,74.0,71.0,73.0,72.0,68.0,67.0,78.0,76.0,75.0,73.0,72.0,72.0,69.0,68.0,76.0,74.0,74.0,73.0,72.0,72.0,69.0,68.0,73.0,72.0,72.0,72.0,72.0,71.0,69.0,68.0,73.0,72.0,70.0,70.0,71.0,70.0,67.0,68.0,71.0,71.0,68.0,69.0,70.0,70.0,67.0,67.0,70.0,71.0,67.0,69.0,69.0,69.0,65.0,66.0,71.0,70.0,68.0,68.0,67.0,68.0,65.0,64.0,68.0,68.0,66.0,66.0,67.0,66.0,64.0,65.0,67.0,66.0,66.0,65.0,63.0,65.0,62.0,63.0,66.0,65.0,63.0,63.0,62.0,64.0,61.0,62.0,65.0,64.0,63.0,63.0,58.0,60.0,59.0,60.0,65.0,62.0,61.0,61.0,57.0,57.0,56.0,58.0,63.0,60.0,59.0,58.0,53.0,55.0,52.0,53.0,58.0,53.0,57.0,56.0,,,,,,,,,73.13888888888889,71.25,66.625,59.21875
7.0,,453.0,0.0307,0.707,0.82,-0.025,0.311,76.0,76.0,76.0,74.0,77.0,82.0,81.0,77.0,84.0,83.0,79.0,75.0,76.0,77.0,75.0,74.0,71.0,71.0,71.0,68.0,69.0,70.0,69.0,67.0,65.0,65.0,65.0,63.0,,,70.0,69.0,67.0,65.0,,,78.0,74.0,74.0,71.0,72.0,72.0,68.0,67.0,78.0,76.0,75.0,73.0,72.0,71.0,69.0,68.0,76.0,74.0,74.0,73.0,71.0,71.0,68.0,68.0,73.0,72.0,72.0,72.0,72.0,71.0,68.0,68.0,72.0,71.0,69.0,70.0,70.0,69.0,67.0,68.0,70.0,70.0,68.0,68.0,70.0,70.0,67.0,67.0,70.0,70.0,67.0,69.0,68.0,69.0,65.0,66.0,70.0,70.0,67.0,67.0,66.0,68.0,64.0,64.0,68.0,68.0,66.0,66.0,66.0,66.0,64.0,64.0,67.0,65.0,65.0,65.0,62.0,64.0,62.0,63.0,65.0,64.0,63.0,63.0,61.0,64.0,61.0,62.0,64.0,64.0,63.0,63.0,58.0,59.0,58.0,60.0,65.0,62.0,61.0,61.0,56.0,57.0,56.0,58.0,62.0,59.0,59.0,58.0,53.0,55.0,52.0,53.0,58.0,53.0,57.0,56.0,,,,,,,,,72.88888888888889,70.9,66.25,59.0
8.0,,453.0,0.0353,0.72,0.761,-0.025,0.351,76.0,75.0,75.0,74.0,76.0,81.0,81.0,77.0,84.0,83.0,79.0,75.0,76.0,77.0,75.0,74.0,70.0,71.0,71.0,68.0,68.0,70.0,69.0,67.0,65.0,65.0,65.0,63.0,,,70.0,69.0,67.0,65.0,,,78.0,74.0,73.0,71.0,72.0,71.0,68.0,67.0,77.0,76.0,74.0,73.0,71.0,71.0,69.0,68.0,75.0,74.0,73.0,73.0,71.0,71.0,68.0,67.0,72.0,72.0,72.0,72.0,71.0,71.0,68.0,67.0,71.0,71.0,69.0,70.0,70.0,69.0,67.0,67.0,70.0,70.0,67.0,68.0,69.0,70.0,67.0,67.0,70.0,70.0,67.0,69.0,68.0,68.0,65.0,66.0,69.0,70.0,68.0,68.0,66.0,68.0,65.0,64.0,68.0,68.0,66.0,66.0,65.0,66.0,64.0,64.0,66.0,66.0,65.0,65.0,63.0,65.0,62.0,63.0,65.0,64.0,63.0,63.0,61.0,64.0,61.0,62.0,64.0,63.0,62.0,62.0,57.0,59.0,58.0,60.0,63.0,61.0,61.0,61.0,55.0,57.0,56.0,58.0,62.0,59.0,59.0,58.0,53.0,55.0,52.0,53.0,58.0,53.0,57.0,56.0,,,,,,,,,72.69444444444444,70.575,66.275,58.75
9.0,,453.0,0.0385,0.724,0.785,-0.02,0.358,75.0,75.0,75.0,74.0,76.0,81.0,81.0,77.0,83.0,82.0,78.0,74.0,75.0,76.0,75.0,74.0,70.0,71.0,71.0,68.0,68.0,69.0,68.0,67.0,65.0,65.0,64.0,63.0,,,70.0,69.0,67.0,65.0,,,77.0,73.0,73.0,70.0,71.0,71.0,68.0,67.0,77.0,76.0,74.0,73.0,71.0,71.0,68.0,67.0,75.0,74.0,73.0,73.0,70.0,71.0,68.0,67.0,71.0,72.0,72.0,72.0,71.0,71.0,68.0,67.0,71.0,71.0,69.0,70.0,69.0,69.0,67.0,67.0,69.0,70.0,67.0,68.0,69.0,70.0,66.0,67.0,69.0,70.0,67.0,68.0,67.0,68.0,65.0,66.0,69.0,70.0,67.0,67.0,65.0,67.0,64.0,64.0,68.0,68.0,66.0,66.0,65.0,66.0,64.0,64.0,66.0,65.0,65.0,65.0,62.0,64.0,62.0,63.0,64.0,64.0,63.0,63.0,60.0,63.0,60.0,62.0,64.0,63.0,62.0,62.0,57.0,59.0,58.0,60.0,63.0,61.0,61.0,61.0,55.0,57.0,56.0,58.0,62.0,59.0,59.0,58.0,53.0,54.0,52.0,53.0,58.0,53.0,56.0,56.0,,,,,,,,,72.33333333333333,70.4,65.95,58.59375
