时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,438.0,0.0326,1.225,1.465,-0.025,0.499,89.0,89.0,89.0,88.0,93.0,97.0,97.0,93.0,101.0,100.0,95.0,90.0,89.0,90.0,91.0,89.0,82.0,83.0,84.0,81.0,80.0,81.0,81.0,78.0,77.0,78.0,77.0,75.0,,,84.0,83.0,79.0,77.0,,,93.0,88.0,88.0,84.0,85.0,84.0,79.0,78.0,92.0,91.0,88.0,86.0,86.0,85.0,81.0,79.0,87.0,86.0,86.0,85.0,85.0,84.0,80.0,79.0,85.0,85.0,85.0,84.0,85.0,82.0,79.0,79.0,83.0,83.0,80.0,81.0,83.0,81.0,78.0,79.0,80.0,80.0,78.0,78.0,81.0,80.0,77.0,78.0,82.0,80.0,78.0,79.0,80.0,79.0,76.0,77.0,80.0,79.0,77.0,77.0,78.0,77.0,74.0,73.0,79.0,78.0,76.0,76.0,75.0,75.0,74.0,73.0,78.0,76.0,75.0,74.0,73.0,73.0,72.0,72.0,76.0,74.0,71.0,71.0,70.0,71.0,70.0,71.0,76.0,73.0,70.0,72.0,67.0,67.0,67.0,69.0,74.0,70.0,68.0,69.0,62.0,63.0,61.0,63.0,71.0,66.0,64.0,64.0,57.0,59.0,55.0,56.0,63.0,56.0,60.0,58.0,,,,,,,,,86.47222222222223,82.85,76.325,65.6875
1.0,,438.0,0.0409,1.115,1.43,-0.025,0.519,88.0,88.0,88.0,87.0,92.0,97.0,97.0,93.0,101.0,99.0,94.0,89.0,89.0,90.0,90.0,88.0,82.0,83.0,83.0,81.0,80.0,81.0,80.0,78.0,77.0,77.0,77.0,75.0,,,84.0,83.0,79.0,77.0,,,92.0,88.0,87.0,84.0,85.0,84.0,79.0,78.0,92.0,91.0,88.0,85.0,85.0,84.0,81.0,79.0,87.0,86.0,85.0,84.0,84.0,83.0,79.0,79.0,85.0,84.0,84.0,84.0,84.0,82.0,78.0,78.0,83.0,82.0,80.0,80.0,83.0,80.0,78.0,79.0,80.0,80.0,78.0,78.0,81.0,80.0,77.0,78.0,82.0,80.0,78.0,79.0,80.0,79.0,76.0,77.0,80.0,79.0,77.0,77.0,77.0,77.0,74.0,73.0,79.0,78.0,76.0,76.0,75.0,74.0,74.0,73.0,78.0,75.0,74.0,74.0,72.0,72.0,72.0,72.0,76.0,74.0,71.0,71.0,70.0,70.0,69.0,71.0,76.0,73.0,70.0,71.0,66.0,67.0,67.0,68.0,74.0,70.0,68.0,69.0,62.0,63.0,61.0,62.0,70.0,66.0,64.0,64.0,57.0,59.0,55.0,56.0,63.0,56.0,60.0,57.0,,,,,,,,,86.05555555555556,82.45,76.175,65.4375
2.0,,438.0,0.0434,1.098,1.4,-0.025,0.499,88.0,88.0,88.0,87.0,92.0,96.0,96.0,93.0,100.0,98.0,94.0,89.0,89.0,90.0,90.0,88.0,82.0,83.0,83.0,80.0,80.0,80.0,80.0,77.0,76.0,77.0,77.0,75.0,,,83.0,83.0,79.0,76.0,,,92.0,88.0,87.0,84.0,84.0,83.0,79.0,78.0,92.0,91.0,88.0,85.0,85.0,84.0,80.0,79.0,87.0,86.0,85.0,84.0,84.0,83.0,79.0,79.0,84.0,84.0,84.0,83.0,83.0,82.0,78.0,78.0,83.0,82.0,80.0,80.0,83.0,80.0,78.0,78.0,79.0,79.0,77.0,78.0,81.0,80.0,77.0,78.0,82.0,80.0,78.0,79.0,80.0,79.0,75.0,76.0,80.0,79.0,77.0,77.0,77.0,77.0,74.0,73.0,79.0,77.0,76.0,76.0,75.0,74.0,74.0,73.0,78.0,75.0,74.0,74.0,72.0,72.0,71.0,72.0,76.0,73.0,71.0,71.0,70.0,70.0,69.0,71.0,75.0,71.0,70.0,71.0,66.0,67.0,66.0,68.0,73.0,69.0,67.0,68.0,62.0,63.0,61.0,62.0,70.0,66.0,64.0,64.0,57.0,59.0,55.0,56.0,63.0,54.0,59.0,57.0,,,,,,,,,85.77777777777777,82.2,76.05,65.09375
3.0,,438.0,0.044,1.051,1.4,-0.025,0.458,88.0,88.0,88.0,87.0,91.0,95.0,96.0,93.0,100.0,98.0,94.0,89.0,88.0,89.0,89.0,88.0,81.0,82.0,83.0,80.0,80.0,80.0,80.0,77.0,76.0,77.0,77.0,74.0,,,83.0,82.0,79.0,76.0,,,91.0,87.0,87.0,83.0,84.0,83.0,79.0,77.0,91.0,90.0,87.0,85.0,85.0,84.0,80.0,79.0,86.0,85.0,85.0,84.0,83.0,83.0,79.0,78.0,84.0,84.0,84.0,83.0,83.0,82.0,78.0,78.0,82.0,82.0,79.0,80.0,83.0,80.0,78.0,78.0,79.0,79.0,77.0,78.0,81.0,80.0,77.0,78.0,81.0,79.0,77.0,78.0,80.0,79.0,75.0,76.0,79.0,78.0,76.0,76.0,77.0,77.0,74.0,73.0,79.0,77.0,76.0,76.0,75.0,74.0,74.0,73.0,77.0,73.0,74.0,73.0,72.0,72.0,71.0,72.0,74.0,72.0,71.0,71.0,70.0,70.0,69.0,70.0,74.0,71.0,70.0,71.0,66.0,67.0,66.0,68.0,71.0,67.0,66.0,68.0,62.0,63.0,61.0,62.0,69.0,64.0,63.0,63.0,57.0,59.0,55.0,56.0,63.0,54.0,59.0,57.0,,,,,,,,,85.44444444444444,81.95,75.675,64.71875
4.0,,437.0,0.0484,0.966,1.435,-0.025,0.452,88.0,88.0,88.0,87.0,91.0,95.0,95.0,92.0,99.0,97.0,93.0,88.0,87.0,89.0,89.0,88.0,81.0,82.0,83.0,80.0,79.0,80.0,80.0,77.0,76.0,77.0,77.0,74.0,,,83.0,82.0,78.0,76.0,,,91.0,87.0,86.0,83.0,84.0,83.0,78.0,77.0,91.0,90.0,87.0,85.0,85.0,84.0,80.0,78.0,85.0,85.0,85.0,84.0,83.0,83.0,79.0,78.0,84.0,84.0,83.0,83.0,83.0,81.0,78.0,78.0,82.0,82.0,79.0,80.0,82.0,80.0,77.0,78.0,78.0,79.0,77.0,78.0,80.0,80.0,77.0,78.0,81.0,79.0,77.0,78.0,79.0,78.0,75.0,76.0,77.0,78.0,76.0,76.0,77.0,77.0,74.0,73.0,76.0,76.0,76.0,75.0,74.0,74.0,73.0,73.0,75.0,73.0,74.0,73.0,72.0,72.0,71.0,72.0,73.0,71.0,70.0,70.0,70.0,70.0,69.0,70.0,72.0,70.0,69.0,71.0,66.0,67.0,66.0,68.0,71.0,67.0,66.0,68.0,61.0,63.0,61.0,62.0,67.0,63.0,63.0,63.0,57.0,59.0,55.0,56.0,63.0,52.0,59.0,57.0,,,,,,,,,85.16666666666667,81.75,75.225,64.40625
5.0,,437.0,0.051,0.928,1.329,-0.025,0.452,87.0,87.0,87.0,86.0,91.0,95.0,95.0,92.0,99.0,97.0,93.0,88.0,87.0,88.0,89.0,87.0,81.0,82.0,83.0,80.0,79.0,80.0,80.0,77.0,76.0,77.0,76.0,74.0,,,82.0,82.0,78.0,76.0,,,90.0,86.0,86.0,82.0,83.0,82.0,78.0,77.0,90.0,89.0,86.0,84.0,84.0,83.0,79.0,78.0,85.0,85.0,84.0,83.0,83.0,82.0,79.0,78.0,84.0,84.0,83.0,83.0,83.0,81.0,78.0,78.0,81.0,81.0,79.0,79.0,82.0,80.0,77.0,78.0,78.0,79.0,77.0,77.0,80.0,80.0,76.0,77.0,79.0,79.0,77.0,78.0,78.0,78.0,75.0,76.0,77.0,78.0,76.0,76.0,76.0,76.0,74.0,73.0,76.0,76.0,76.0,75.0,74.0,74.0,73.0,73.0,74.0,72.0,73.0,73.0,71.0,72.0,71.0,72.0,72.0,71.0,70.0,70.0,69.0,70.0,69.0,70.0,71.0,70.0,69.0,71.0,66.0,67.0,66.0,68.0,69.0,66.0,66.0,68.0,61.0,63.0,61.0,62.0,67.0,62.0,63.0,63.0,57.0,59.0,55.0,56.0,63.0,51.0,59.0,57.0,,,,,,,,,84.86111111111111,81.35,74.925,64.1875
6.0,,437.0,0.0554,0.928,1.258,-0.025,0.418,86.0,86.0,87.0,86.0,90.0,94.0,94.0,91.0,98.0,96.0,92.0,88.0,86.0,87.0,88.0,87.0,81.0,82.0,82.0,80.0,79.0,80.0,79.0,77.0,76.0,76.0,76.0,74.0,,,82.0,82.0,78.0,76.0,,,90.0,86.0,85.0,82.0,83.0,82.0,78.0,77.0,89.0,89.0,86.0,84.0,84.0,83.0,79.0,78.0,84.0,84.0,83.0,83.0,82.0,82.0,79.0,78.0,83.0,83.0,83.0,82.0,82.0,81.0,77.0,78.0,81.0,81.0,79.0,79.0,82.0,80.0,77.0,78.0,77.0,79.0,76.0,77.0,79.0,79.0,76.0,77.0,78.0,78.0,77.0,78.0,78.0,78.0,75.0,76.0,76.0,77.0,75.0,76.0,75.0,76.0,73.0,72.0,75.0,76.0,75.0,75.0,73.0,73.0,73.0,73.0,74.0,72.0,73.0,73.0,71.0,72.0,71.0,71.0,71.0,70.0,70.0,70.0,69.0,70.0,69.0,70.0,71.0,70.0,69.0,70.0,65.0,66.0,66.0,68.0,69.0,66.0,66.0,67.0,61.0,63.0,61.0,62.0,66.0,61.0,62.0,63.0,56.0,59.0,55.0,56.0,63.0,51.0,58.0,57.0,,,,,,,,,84.41666666666667,81.05,74.5,63.90625
7.0,,437.0,0.0586,0.898,1.258,-0.025,0.351,86.0,86.0,87.0,86.0,89.0,93.0,94.0,91.0,98.0,96.0,92.0,88.0,86.0,87.0,88.0,87.0,80.0,81.0,82.0,79.0,78.0,79.0,79.0,77.0,76.0,76.0,76.0,73.0,,,82.0,81.0,78.0,76.0,,,89.0,85.0,85.0,82.0,82.0,82.0,78.0,77.0,89.0,89.0,86.0,84.0,83.0,83.0,79.0,78.0,83.0,84.0,83.0,83.0,82.0,82.0,78.0,78.0,82.0,83.0,82.0,82.0,81.0,81.0,77.0,77.0,80.0,81.0,78.0,79.0,80.0,79.0,76.0,77.0,76.0,78.0,76.0,77.0,79.0,79.0,76.0,77.0,78.0,78.0,76.0,78.0,77.0,78.0,74.0,76.0,75.0,77.0,75.0,76.0,75.0,76.0,73.0,72.0,74.0,75.0,75.0,75.0,73.0,73.0,73.0,72.0,73.0,72.0,73.0,73.0,70.0,72.0,70.0,71.0,71.0,70.0,70.0,70.0,68.0,70.0,68.0,70.0,69.0,69.0,68.0,70.0,64.0,66.0,66.0,67.0,68.0,66.0,65.0,67.0,61.0,63.0,61.0,62.0,66.0,61.0,62.0,63.0,56.0,59.0,55.0,56.0,63.0,50.0,58.0,57.0,,,,,,,,,84.11111111111111,80.625,74.25,63.5625
8.0,,437.0,0.0618,0.873,1.27,-0.025,0.371,85.0,85.0,86.0,85.0,89.0,93.0,94.0,91.0,97.0,95.0,91.0,87.0,85.0,86.0,87.0,86.0,80.0,81.0,82.0,79.0,78.0,79.0,79.0,76.0,75.0,76.0,76.0,73.0,,,82.0,81.0,78.0,75.0,,,88.0,85.0,85.0,82.0,82.0,82.0,78.0,76.0,88.0,88.0,84.0,83.0,82.0,83.0,79.0,78.0,83.0,84.0,82.0,82.0,82.0,82.0,78.0,78.0,82.0,83.0,82.0,82.0,81.0,80.0,77.0,77.0,79.0,80.0,78.0,79.0,80.0,79.0,76.0,77.0,76.0,78.0,75.0,76.0,78.0,79.0,75.0,77.0,77.0,78.0,76.0,78.0,77.0,78.0,74.0,75.0,74.0,77.0,75.0,75.0,75.0,76.0,73.0,72.0,74.0,75.0,75.0,75.0,72.0,73.0,72.0,72.0,71.0,71.0,72.0,72.0,69.0,72.0,70.0,71.0,70.0,70.0,69.0,70.0,67.0,69.0,68.0,70.0,69.0,69.0,68.0,70.0,64.0,66.0,65.0,67.0,66.0,65.0,65.0,67.0,60.0,63.0,60.0,62.0,65.0,60.0,61.0,63.0,56.0,59.0,55.0,56.0,63.0,50.0,57.0,56.0,,,,,,,,,83.66666666666667,80.275,73.85,63.15625
9.0,,437.0,0.0653,0.835,1.246,-0.025,0.371,85.0,85.0,86.0,85.0,87.0,91.0,93.0,90.0,96.0,95.0,91.0,87.0,85.0,86.0,87.0,86.0,79.0,80.0,81.0,79.0,78.0,79.0,78.0,76.0,75.0,76.0,76.0,73.0,,,81.0,81.0,77.0,75.0,,,88.0,84.0,83.0,81.0,81.0,81.0,78.0,76.0,88.0,88.0,84.0,83.0,82.0,82.0,79.0,77.0,83.0,84.0,82.0,82.0,81.0,81.0,78.0,77.0,80.0,82.0,81.0,81.0,80.0,80.0,77.0,77.0,79.0,80.0,77.0,78.0,79.0,79.0,76.0,77.0,75.0,78.0,75.0,76.0,78.0,79.0,75.0,77.0,77.0,78.0,75.0,77.0,76.0,77.0,74.0,75.0,74.0,77.0,75.0,75.0,74.0,76.0,73.0,72.0,72.0,75.0,74.0,74.0,71.0,73.0,72.0,72.0,71.0,71.0,72.0,72.0,69.0,71.0,70.0,71.0,69.0,69.0,69.0,70.0,67.0,69.0,68.0,69.0,68.0,68.0,68.0,70.0,64.0,66.0,65.0,67.0,66.0,65.0,64.0,67.0,60.0,63.0,60.0,62.0,65.0,60.0,61.0,63.0,56.0,59.0,55.0,56.0,63.0,49.0,57.0,56.0,,,,,,,,,83.19444444444444,79.85,73.525,63.0
