时间,烟气层,CO,透光,1D,0.5D,辐射3,1.5D,1-1,1-2,1-3,1-4,1-5,1-6,1-7,1-8,1-9,1-10,1-11,1-12,1-13,1-14,1-15,1-16,1-17,1-18,1-19,1-20,1-21,1-22,1-23,1-24,1-25,1-26,1-27,1-28,1-29,1-30,1-31,1-32,1-33,1-34,1-35,1-36,1-37,1-38,1-39,1-40,2-1,2-2,2-3,2-4,2-5,2-6,2-7,2-8,2-9,2-10,2-11,2-12,2-13,2-14,2-15,2-16,2-17,2-18,2-19,2-20,2-21,2-22,2-23,2-24,2-25,2-26,2-27,2-28,2-29,2-30,2-31,2-32,2-33,2-34,2-35,2-36,2-37,2-38,2-39,2-40,3-1,3-2,3-3,3-4,3-5,3-6,3-7,3-8,3-9,3-10,3-11,3-12,3-13,3-14,3-15,3-16,3-17,3-18,3-19,3-20,3-21,3-22,3-23,3-24,3-25,3-26,3-27,3-28,3-29,3-30,3-31,3-32,3-33,3-34,3-35,3-36,3-37,3-38,3-39,3-40,4-1,4-2,4-3,4-4,4-5,4-6,4-7,4-8,4-9,4-10,4-11,4-12,4-13,4-14,4-15,4-16,4-17,4-18,4-19,4-20,4-21,4-22,4-23,4-24,4-25,4-26,4-27,4-28,4-29,4-30,4-31,4-32,4-33,4-34,4-35,4-36,4-37,4-38,4-39,4-40,layer1_mean,layer2_mean,layer3_mean,layer4_mean
0.0,,596.0,0.0183,0.661,1.015,-0.02,0.512,104.0,105.0,107.0,107.0,107.0,116.0,120.0,115.0,132.0,119.0,122.0,115.0,109.0,115.0,119.0,116.0,100.0,101.0,104.0,101.0,95.0,97.0,96.0,93.0,91.0,93.0,92.0,89.0,,,97.0,100.0,93.0,91.0,,,105.0,111.0,109.0,107.0,100.0,102.0,94.0,94.0,109.0,114.0,107.0,108.0,99.0,101.0,96.0,95.0,104.0,109.0,103.0,107.0,99.0,100.0,95.0,95.0,101.0,104.0,100.0,102.0,99.0,99.0,94.0,95.0,98.0,102.0,94.0,97.0,95.0,95.0,93.0,94.0,95.0,100.0,91.0,95.0,93.0,95.0,91.0,92.0,96.0,98.0,90.0,95.0,93.0,92.0,89.0,90.0,95.0,97.0,91.0,92.0,89.0,90.0,87.0,85.0,92.0,94.0,90.0,91.0,88.0,88.0,87.0,86.0,90.0,89.0,88.0,88.0,83.0,85.0,84.0,84.0,87.0,88.0,84.0,84.0,81.0,83.0,81.0,80.0,89.0,87.0,82.0,83.0,76.0,77.0,77.0,75.0,80.0,83.0,80.0,79.0,71.0,71.0,69.0,70.0,73.0,78.0,73.0,74.0,66.0,65.0,61.0,63.0,67.0,66.0,67.0,67.0,,,,,,,,,105.36111111111111,99.35,89.75,74.8125
1.0,,596.0,0.0186,0.661,1.163,-0.02,0.659,104.0,105.0,107.0,106.0,105.0,115.0,119.0,114.0,132.0,119.0,122.0,115.0,108.0,113.0,118.0,114.0,99.0,100.0,103.0,100.0,95.0,97.0,96.0,93.0,90.0,92.0,91.0,88.0,,,96.0,99.0,93.0,91.0,,,105.0,110.0,108.0,107.0,99.0,101.0,94.0,93.0,108.0,113.0,106.0,107.0,99.0,101.0,95.0,95.0,103.0,108.0,102.0,107.0,99.0,100.0,94.0,95.0,100.0,103.0,99.0,101.0,98.0,98.0,93.0,95.0,98.0,102.0,94.0,97.0,95.0,95.0,92.0,93.0,94.0,99.0,90.0,95.0,92.0,94.0,91.0,92.0,96.0,98.0,90.0,95.0,92.0,91.0,88.0,90.0,95.0,97.0,91.0,92.0,89.0,89.0,87.0,84.0,91.0,93.0,89.0,90.0,87.0,87.0,86.0,85.0,90.0,89.0,88.0,88.0,83.0,85.0,83.0,83.0,86.0,87.0,83.0,84.0,81.0,82.0,80.0,80.0,88.0,86.0,82.0,83.0,76.0,77.0,77.0,75.0,80.0,82.0,79.0,79.0,71.0,71.0,69.0,70.0,73.0,78.0,73.0,74.0,65.0,65.0,61.0,63.0,66.0,65.0,67.0,67.0,,,,,,,,,104.69444444444444,98.75,89.25,74.53125
2.0,,590.0,0.0179,0.975,1.554,-0.02,0.606,103.0,105.0,107.0,106.0,105.0,115.0,119.0,114.0,131.0,117.0,120.0,113.0,106.0,112.0,116.0,113.0,99.0,100.0,103.0,100.0,94.0,96.0,95.0,93.0,89.0,91.0,90.0,88.0,,,96.0,99.0,92.0,91.0,,,104.0,109.0,107.0,106.0,98.0,101.0,94.0,93.0,108.0,113.0,106.0,107.0,98.0,100.0,94.0,95.0,103.0,108.0,102.0,106.0,98.0,99.0,94.0,94.0,99.0,102.0,99.0,101.0,98.0,98.0,93.0,94.0,97.0,101.0,93.0,96.0,95.0,95.0,92.0,93.0,94.0,99.0,90.0,94.0,92.0,94.0,91.0,92.0,95.0,97.0,89.0,94.0,91.0,91.0,88.0,90.0,94.0,96.0,90.0,92.0,88.0,89.0,86.0,84.0,91.0,93.0,89.0,90.0,87.0,87.0,86.0,85.0,89.0,88.0,87.0,87.0,82.0,85.0,83.0,83.0,86.0,87.0,83.0,84.0,80.0,82.0,80.0,80.0,88.0,86.0,81.0,83.0,75.0,76.0,76.0,74.0,80.0,82.0,79.0,79.0,71.0,71.0,68.0,69.0,73.0,75.0,73.0,73.0,65.0,64.0,61.0,63.0,66.0,65.0,66.0,67.0,,,,,,,,,104.0,98.35,88.875,74.09375
3.0,,590.0,0.0179,1.183,1.82,-0.02,0.619,103.0,104.0,106.0,105.0,104.0,113.0,117.0,113.0,129.0,117.0,120.0,113.0,106.0,112.0,116.0,113.0,98.0,99.0,102.0,99.0,94.0,96.0,95.0,93.0,89.0,91.0,90.0,88.0,,,95.0,98.0,92.0,91.0,,,103.0,108.0,106.0,105.0,98.0,100.0,93.0,93.0,107.0,112.0,106.0,107.0,98.0,100.0,94.0,94.0,101.0,106.0,101.0,105.0,98.0,99.0,94.0,94.0,99.0,102.0,99.0,101.0,97.0,97.0,92.0,93.0,96.0,100.0,93.0,96.0,94.0,94.0,91.0,92.0,93.0,98.0,90.0,94.0,91.0,94.0,90.0,91.0,93.0,97.0,89.0,94.0,91.0,91.0,87.0,89.0,92.0,95.0,89.0,91.0,87.0,89.0,86.0,84.0,90.0,92.0,89.0,90.0,86.0,86.0,85.0,85.0,86.0,88.0,87.0,87.0,82.0,84.0,82.0,83.0,83.0,85.0,82.0,83.0,80.0,82.0,80.0,79.0,85.0,83.0,80.0,82.0,74.0,76.0,76.0,74.0,78.0,79.0,78.0,78.0,70.0,70.0,68.0,69.0,71.0,72.0,73.0,73.0,65.0,64.0,61.0,63.0,65.0,62.0,66.0,67.0,,,,,,,,,103.41666666666667,97.775,88.125,73.21875
4.0,,590.0,0.0191,1.323,1.826,-0.02,0.619,102.0,103.0,106.0,105.0,104.0,113.0,117.0,113.0,129.0,116.0,119.0,112.0,105.0,110.0,116.0,113.0,98.0,99.0,102.0,99.0,94.0,95.0,94.0,92.0,88.0,91.0,89.0,87.0,,,95.0,98.0,92.0,90.0,,,102.0,107.0,105.0,104.0,97.0,99.0,93.0,93.0,107.0,112.0,105.0,106.0,98.0,99.0,93.0,93.0,101.0,106.0,101.0,105.0,97.0,98.0,93.0,93.0,98.0,101.0,97.0,100.0,96.0,97.0,92.0,93.0,96.0,100.0,92.0,96.0,93.0,93.0,90.0,92.0,92.0,98.0,89.0,93.0,91.0,94.0,90.0,91.0,93.0,96.0,89.0,93.0,90.0,90.0,87.0,89.0,92.0,95.0,89.0,91.0,87.0,88.0,85.0,83.0,87.0,91.0,89.0,90.0,86.0,86.0,85.0,85.0,86.0,86.0,86.0,86.0,81.0,83.0,82.0,83.0,82.0,84.0,82.0,83.0,79.0,81.0,79.0,79.0,85.0,83.0,80.0,82.0,74.0,76.0,76.0,74.0,75.0,76.0,77.0,78.0,70.0,70.0,68.0,69.0,71.0,72.0,72.0,73.0,64.0,64.0,61.0,63.0,65.0,62.0,66.0,66.0,,,,,,,,,102.88888888888889,97.175,87.65,72.8125
5.0,,590.0,0.0229,1.357,1.944,-0.02,0.619,102.0,103.0,105.0,104.0,103.0,112.0,116.0,113.0,129.0,116.0,119.0,112.0,105.0,110.0,115.0,112.0,97.0,98.0,101.0,98.0,93.0,94.0,94.0,92.0,88.0,91.0,89.0,87.0,,,94.0,97.0,91.0,89.0,,,102.0,107.0,105.0,104.0,97.0,99.0,92.0,92.0,105.0,111.0,103.0,106.0,98.0,99.0,93.0,93.0,100.0,105.0,100.0,104.0,96.0,98.0,93.0,93.0,98.0,101.0,97.0,100.0,96.0,97.0,92.0,92.0,94.0,99.0,91.0,96.0,93.0,93.0,90.0,92.0,90.0,97.0,89.0,93.0,90.0,93.0,89.0,90.0,91.0,95.0,88.0,92.0,90.0,90.0,87.0,88.0,89.0,94.0,88.0,91.0,87.0,88.0,85.0,83.0,87.0,91.0,88.0,89.0,85.0,86.0,85.0,84.0,83.0,85.0,86.0,86.0,81.0,83.0,82.0,82.0,80.0,83.0,81.0,82.0,79.0,81.0,79.0,79.0,81.0,80.0,79.0,81.0,74.0,76.0,76.0,74.0,75.0,76.0,77.0,77.0,69.0,70.0,68.0,69.0,71.0,72.0,72.0,73.0,64.0,64.0,61.0,63.0,65.0,60.0,65.0,65.0,,,,,,,,,102.41666666666667,96.675,86.925,72.34375
6.0,,590.0,0.0306,1.314,1.873,-0.02,0.646,100.0,102.0,104.0,103.0,100.0,110.0,116.0,111.0,127.0,114.0,117.0,111.0,103.0,109.0,113.0,111.0,97.0,98.0,101.0,98.0,93.0,94.0,94.0,91.0,88.0,90.0,89.0,87.0,,,94.0,97.0,91.0,89.0,,,101.0,106.0,104.0,103.0,97.0,99.0,92.0,92.0,105.0,110.0,103.0,105.0,96.0,98.0,93.0,93.0,100.0,105.0,100.0,104.0,96.0,97.0,92.0,92.0,96.0,100.0,97.0,100.0,96.0,97.0,92.0,92.0,94.0,99.0,91.0,95.0,92.0,92.0,89.0,91.0,89.0,96.0,88.0,92.0,88.0,93.0,89.0,90.0,91.0,95.0,88.0,92.0,88.0,89.0,86.0,88.0,87.0,94.0,88.0,90.0,86.0,87.0,85.0,83.0,84.0,90.0,87.0,89.0,85.0,86.0,85.0,84.0,83.0,85.0,85.0,86.0,79.0,83.0,81.0,82.0,79.0,83.0,81.0,82.0,78.0,81.0,79.0,78.0,81.0,81.0,80.0,81.0,73.0,75.0,76.0,74.0,73.0,74.0,77.0,77.0,69.0,70.0,68.0,69.0,70.0,69.0,71.0,72.0,64.0,64.0,61.0,63.0,65.0,60.0,65.0,65.0,,,,,,,,,101.55555555555556,96.175,86.4,71.96875
7.0,,590.0,0.0345,1.336,1.909,-0.02,0.659,100.0,102.0,104.0,103.0,100.0,110.0,115.0,110.0,125.0,112.0,116.0,109.0,101.0,108.0,113.0,110.0,96.0,97.0,100.0,97.0,92.0,93.0,93.0,90.0,88.0,90.0,89.0,86.0,,,93.0,97.0,90.0,89.0,,,100.0,105.0,103.0,103.0,96.0,98.0,91.0,91.0,103.0,109.0,101.0,104.0,94.0,97.0,92.0,92.0,98.0,104.0,98.0,102.0,94.0,97.0,92.0,92.0,96.0,100.0,96.0,99.0,94.0,96.0,91.0,92.0,92.0,98.0,90.0,94.0,91.0,92.0,89.0,91.0,88.0,96.0,87.0,92.0,88.0,92.0,88.0,90.0,89.0,94.0,88.0,92.0,88.0,89.0,86.0,88.0,87.0,93.0,87.0,89.0,84.0,87.0,85.0,83.0,84.0,90.0,87.0,88.0,83.0,85.0,84.0,83.0,80.0,85.0,85.0,85.0,78.0,83.0,81.0,82.0,78.0,83.0,81.0,82.0,78.0,81.0,79.0,78.0,78.0,79.0,79.0,81.0,72.0,75.0,76.0,74.0,73.0,74.0,77.0,77.0,69.0,70.0,68.0,69.0,69.0,69.0,71.0,72.0,64.0,64.0,61.0,63.0,65.0,59.0,65.0,65.0,,,,,,,,,100.80555555555556,95.225,85.85,71.6875
8.0,,590.0,0.0402,1.331,1.844,-0.02,0.579,99.0,100.0,102.0,102.0,98.0,110.0,114.0,110.0,125.0,112.0,116.0,109.0,101.0,107.0,112.0,109.0,94.0,96.0,99.0,97.0,92.0,93.0,93.0,90.0,87.0,89.0,88.0,86.0,,,92.0,97.0,90.0,89.0,,,99.0,105.0,102.0,102.0,94.0,97.0,90.0,90.0,101.0,109.0,101.0,104.0,94.0,97.0,92.0,92.0,96.0,104.0,98.0,102.0,94.0,97.0,91.0,92.0,94.0,99.0,94.0,98.0,92.0,95.0,91.0,92.0,92.0,98.0,90.0,94.0,90.0,92.0,89.0,90.0,88.0,96.0,87.0,91.0,86.0,91.0,88.0,90.0,89.0,94.0,86.0,91.0,86.0,88.0,85.0,87.0,86.0,92.0,86.0,89.0,84.0,87.0,84.0,82.0,83.0,89.0,85.0,87.0,82.0,84.0,84.0,83.0,80.0,85.0,85.0,85.0,78.0,82.0,80.0,81.0,76.0,82.0,80.0,81.0,76.0,80.0,78.0,78.0,75.0,77.0,78.0,80.0,72.0,75.0,75.0,73.0,71.0,72.0,77.0,77.0,69.0,70.0,68.0,69.0,69.0,67.0,71.0,72.0,63.0,64.0,61.0,62.0,65.0,58.0,65.0,65.0,,,,,,,,,100.16666666666667,94.675,85.075,71.0
9.0,,590.0,0.044,1.259,1.826,-0.02,0.552,99.0,100.0,102.0,102.0,98.0,107.0,113.0,109.0,123.0,110.0,114.0,108.0,101.0,107.0,112.0,109.0,94.0,96.0,99.0,96.0,90.0,93.0,92.0,89.0,87.0,89.0,87.0,86.0,,,91.0,96.0,89.0,88.0,,,98.0,104.0,100.0,101.0,94.0,97.0,90.0,90.0,101.0,108.0,99.0,103.0,92.0,96.0,92.0,92.0,96.0,103.0,96.0,101.0,92.0,95.0,90.0,91.0,92.0,98.0,94.0,98.0,92.0,95.0,90.0,91.0,91.0,97.0,88.0,93.0,88.0,90.0,89.0,90.0,87.0,95.0,86.0,91.0,86.0,91.0,87.0,89.0,88.0,94.0,85.0,91.0,86.0,88.0,85.0,87.0,86.0,92.0,86.0,88.0,83.0,85.0,83.0,82.0,83.0,89.0,85.0,87.0,82.0,84.0,83.0,83.0,79.0,84.0,83.0,85.0,78.0,82.0,80.0,81.0,75.0,81.0,79.0,81.0,76.0,80.0,78.0,78.0,75.0,77.0,78.0,80.0,71.0,74.0,73.0,73.0,70.0,72.0,76.0,76.0,68.0,70.0,67.0,68.0,68.0,65.0,70.0,71.0,63.0,64.0,61.0,62.0,65.0,58.0,65.0,65.0,,,,,,,,,99.41666666666667,93.825,84.65,70.53125
10.0,,590.0,0.047,1.187,1.826,-0.02,0.606,97.0,98.0,100.0,100.0,96.0,105.0,113.0,109.0,123.0,110.0,114.0,108.0,99.0,104.0,110.0,108.0,92.0,94.0,97.0,96.0,90.0,93.0,92.0,89.0,87.0,89.0,87.0,85.0,,,90.0,94.0,89.0,88.0,,,96.0,103.0,99.0,100.0,92.0,96.0,89.0,89.0,99.0,107.0,99.0,103.0,92.0,96.0,91.0,91.0,94.0,102.0,95.0,101.0,92.0,95.0,90.0,91.0,92.0,98.0,93.0,96.0,90.0,93.0,89.0,90.0,89.0,96.0,88.0,93.0,88.0,90.0,87.0,89.0,86.0,94.0,85.0,90.0,85.0,90.0,86.0,88.0,88.0,94.0,85.0,90.0,84.0,87.0,84.0,86.0,85.0,92.0,86.0,88.0,83.0,85.0,83.0,81.0,81.0,88.0,84.0,86.0,80.0,83.0,82.0,82.0,79.0,84.0,83.0,84.0,77.0,81.0,79.0,80.0,74.0,80.0,78.0,80.0,75.0,79.0,76.0,77.0,72.0,75.0,78.0,80.0,71.0,74.0,73.0,73.0,69.0,70.0,75.0,76.0,67.0,69.0,67.0,68.0,68.0,65.0,70.0,71.0,63.0,64.0,60.0,62.0,65.0,57.0,65.0,64.0,,,,,,,,,98.44444444444444,93.0,83.875,69.9375
